"ref_area.label","source.label","indicator.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): C. Mining and quarrying","1996",167900,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): D. Manufacturing","1996",436800,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): E. Electricity, gas and water supply","1996",9900,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): F. Construction","1996",358000,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): G. Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","1996",3600,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): H. Hotels and restaurants","1996",5500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): I. Transport, storage and communications","1996",32500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): J. Financial intermediation","1996",400,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): K. Real estate, renting and business activities","1996",100000,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): L. Public administration and defence; compulsory social security","1996",405300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): M. Education","1996",15400,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): N. Health and social work","1996",3100,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): O. Other community, social and personal service activities","1996",12000,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): X - Not elsewhere classified","1996",10400,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Total","1995",1457100,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Agriculture","1995",124900,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Non-agriculture","1995",1332200,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Industry","1995",854200,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Services","1995",218700,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): X - Not elsewhere classified","1995",64000,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Total","1995",1457100,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Agriculture","1995",124900,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Manufacturing","1995",477700,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Construction","1995",188300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","1995",188200,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","1995",218700,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): X - Not elsewhere classified","1995",64000,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): Total","1995",1457100,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): A. Agriculture, hunting and forestry","1995",121400,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): B. Fishing","1995",3500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): C. Mining and quarrying","1995",187200,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): D. Manufacturing","1995",477700,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): E. Electricity, gas and water supply","1995",1000,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): F. Construction","1995",188300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): G. Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","1995",34800,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): H. Hotels and restaurants","1995",4300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): I. Transport, storage and communications","1995",152200,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): K. Real estate, renting and business activities","1995",3800,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): L. Public administration and defence; compulsory social security","1995",4600,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): M. Education","1995",24800,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): N. Health and social work","1995",171900,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): O. Other community, social and personal service activities","1995",17400,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): P. Activities of private households as employers and undifferentiated production activities of private households","1995",,"Unreliable",,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): X - Not elsewhere classified","1995",64000,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Total","1994",6276700,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Agriculture","1994",8400,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Non-agriculture","1994",6268300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Industry","1994",936500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Services","1994",330800,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): X - Not elsewhere classified","1994",4998500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Total","1994",6276700,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Agriculture","1994",8400,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Manufacturing","1994",817800,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Construction","1994",56000,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","1994",62700,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","1994",243600,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","1994",87200,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): X - Not elsewhere classified","1994",4998500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): Total","1994",6276700,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): A. Agriculture, hunting and forestry","1994",8100,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): B. Fishing","1994",300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): C. Mining and quarrying","1994",58800,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): D. Manufacturing","1994",817800,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): E. Electricity, gas and water supply","1994",3900,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): F. Construction","1994",56000,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): G. Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","1994",26100,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): H. Hotels and restaurants","1994",23300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): I. Transport, storage and communications","1994",183200,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): J. Financial intermediation","1994",2600,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): K. Real estate, renting and business activities","1994",8400,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): L. Public administration and defence; compulsory social security","1994",19000,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): M. Education","1994",3500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): N. Health and social work","1994",49800,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): O. Other community, social and personal service activities","1994",14900,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): P. Activities of private households as employers and undifferentiated production activities of private households","1994",2100,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): X - Not elsewhere classified","1994",4998500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Total","1993",2141300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Agriculture","1993",165900,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Non-agriculture","1993",1975400,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Industry","1993",1239300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Services","1993",635600,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): X - Not elsewhere classified","1993",99900,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Total","1993",2141300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Agriculture","1993",165900,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Manufacturing","1993",1062300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Construction","1993",61500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","1993",115500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","1993",381500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","1993",254100,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): X - Not elsewhere classified","1993",99900,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): Total","1993",2141300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): A. Agriculture, hunting and forestry","1993",107000,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): B. Fishing","1993",58900,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): C. Mining and quarrying","1993",112700,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): D. Manufacturing","1993",1062300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): E. Electricity, gas and water supply","1993",2800,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): F. Construction","1993",61500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): G. Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","1993",165500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): H. Hotels and restaurants","1993",8500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): I. Transport, storage and communications","1993",138500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): J. Financial intermediation","1993",13000,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): K. Real estate, renting and business activities","1993",56000,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): L. Public administration and defence; compulsory social security","1993",21800,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): M. Education","1993",40000,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): N. Health and social work","1993",31500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): O. Other community, social and personal service activities","1993",160800,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): X - Not elsewhere classified","1993",99900,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Total","1992",6332600,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Agriculture","1992",10600,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Non-agriculture","1992",6322000,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Industry","1992",1656400,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): Services","1992",2141200,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Broad sector): X - Not elsewhere classified","1992",2524300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Total","1992",6332600,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Agriculture","1992",10600,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Manufacturing","1992",985600,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Construction","1992",41500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","1992",629300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","1992",859400,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","1992",1281800,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (Aggregate): X - Not elsewhere classified","1992",2524300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): Total","1992",6332600,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): A. Agriculture, hunting and forestry","1992",4900,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): B. Fishing","1992",5700,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): C. Mining and quarrying","1992",627600,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): D. Manufacturing","1992",985600,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): E. Electricity, gas and water supply","1992",1700,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): F. Construction","1992",41500,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): G. Wholesale and retail trade; repair of motor vehicles, motorcycles and personal and household goods","1992",135900,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): H. Hotels and restaurants","1992",220700,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): I. Transport, storage and communications","1992",390300,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): J. Financial intermediation","1992",92400,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): K. Real estate, renting and business activities","1992",20100,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): L. Public administration and defence; compulsory social security","1992",660200,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): M. Education","1992",79400,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): N. Health and social work","1992",83800,,,"Labour dispute actions coverage: General strikes",
"Spain","ADM - Administrative Records of membership of the Social Security System","Days not worked due to strikes and lockouts by economic activity","Economic activity (ISIC-Rev.3.1): O. Other community, social and personal service activities","1992",458400,,,"Labour dispute actions coverage: General strikes",
