"ref_area.label","source.label","indicator.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): J. Information and communication","2020",0.494,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): K. Financial and insurance activities","2020",5.719,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities","2020",0.347,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): N. Administrative and support service activities","2020",1.05,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security","2020",29.62,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): P. Education","2020",2.915,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): Q. Human health and social work activities","2020",6.973,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation","2020",0.114,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): S. Other service activities","2020",0.982,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Broad sector): Total","2019",88.193,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Broad sector): X - Not elsewhere classified","2019",2.244,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Aggregate): Total","2019",88.193,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Aggregate): Manufacturing","2019",6.349,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2019",62.455,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Aggregate): X - Not elsewhere classified","2019",2.244,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): Total","2019",88.193,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): C. Manufacturing","2019",6.349,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply","2019",0.601,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles","2019",29.956,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): H. Transportation and storage","2019",22.498,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): J. Information and communication","2019",1.991,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): K. Financial and insurance activities","2019",10.001,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities","2019",1.253,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): N. Administrative and support service activities","2019",1.24,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security","2019",2.254,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): P. Education","2019",1.665,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): Q. Human health and social work activities","2019",7.859,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): S. Other service activities","2019",0.282,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): X - Not elsewhere classified","2019",2.244,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Broad sector): Total","2018",682.093,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Broad sector): Services","2018",88.567,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Broad sector): X - Not elsewhere classified","2018",1.793,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Aggregate): Total","2018",682.093,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Aggregate): Manufacturing","2018",577.614,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2018",11.476,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2018",46.092,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities","2018",42.475,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Aggregate): X - Not elsewhere classified","2018",1.793,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): Total","2018",682.093,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): C. Manufacturing","2018",577.614,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): D. Electricity; gas, steam and air conditioning supply","2018",10.058,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): E. Water supply; sewerage, waste management and remediation activities","2018",1.418,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles","2018",23.331,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): H. Transportation and storage","2018",20.431,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): J. Information and communication","2018",0.178,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): K. Financial and insurance activities","2018",2.33,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities","2018",1.671,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): N. Administrative and support service activities","2018",0.794,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security","2018",33.231,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): P. Education","2018",0.852,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): Q. Human health and social work activities","2018",7.391,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): R. Arts, entertainment and recreation","2018",0.64,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): S. Other service activities","2018",0.361,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): X - Not elsewhere classified","2018",1.793,,,"Labour dispute actions coverage: Only strikes | Lower limit on coverage of strikes and lockouts: Excluding strikes that last less than 1 day | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Broad sector): Total","2017",61.239,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Aggregate): Total","2017",61.239,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Aggregate): Manufacturing","2017",2.371,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services","2017",52.434,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): Total","2017",61.239,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): C. Manufacturing","2017",2.371,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): G. Wholesale and retail trade; repair of motor vehicles and motorcycles","2017",40.068,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): H. Transportation and storage","2017",4.389,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): J. Information and communication","2017",0.689,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): K. Financial and insurance activities","2017",7.977,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): M. Professional, scientific and technical activities","2017",0.792,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): O. Public administration and defence; compulsory social security","2017",1.307,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): P. Education","2017",1.301,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): Q. Human health and social work activities","2017",1.892,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (ISIC-Rev.4): S. Other service activities","2017",0.236,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Broad sector): Total","2016",215.267,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Broad sector): Services","2016",49.336,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Aggregate): Total","2016",215.267,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Aggregate): Manufacturing","2016",156.3,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
"Germany","ADM - Records on Strikes and Lockouts of the Federal Employment Agency","Number of workers involved in strikes and lockouts by economic activity (thousands)","Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply","2016",4.193,,,"Lower limit on coverage of strikes and lockouts: Excluding disputes lasting less than one day or not entailing a loss of more than 100 working days and those involving less than 10 employees in the firm | Workers involved: Excludes workers indirectly involved","Reference group coverage: Employees"
